ss,proc,rc,inhib,validity,acc,rt
3595,VisualAnalogy,1,yes,invalid,1,7630
3595,VisualAnalogy,2,yes,invalid,0,7361
3595,VisualAnalogy,1,no,valid,1,3758
3595,VisualAnalogy,2,yes,invalid,1,2923
3595,VisualAnalogy,2,yes,valid,1,4176
3595,VisualAnalogy,2,no,valid,1,5808
3595,VisualAnalogy,1,yes,invalid,0,2936
3595,VisualAnalogy,2,yes,valid,1,6335
3595,VisualAnalogy,2,no,valid,0,10640
3595,VisualAnalogy,2,yes,valid,1,4735
3595,VisualAnalogy,2,yes,invalid,1,6943
3595,VisualAnalogy,1,yes,valid,0,6362
3595,VisualAnalogy,1,no,valid,1,3279
3595,VisualAnalogy,2,yes,invalid,1,3308
3595,VisualAnalogy,1,yes,valid,1,1966
3595,VisualAnalogy,1,no,valid,1,3138
3595,VisualAnalogy,2,no,valid,1,3905
3595,VisualAnalogy,2,yes,valid,1,5644
3595,VisualAnalogy,1,yes,valid,1,3233
3595,VisualAnalogy,1,no,valid,1,2355
3595,VisualAnalogy,1,yes,valid,1,2792
3595,VisualAnalogy,2,yes,valid,1,6754
3595,VisualAnalogy,1,no,valid,1,1720
3595,VisualAnalogy,2,yes,invalid,1,2268
3595,VisualAnalogy,1,no,valid,1,2259
3595,VisualAnalogy,1,yes,invalid,1,2370
3595,VisualAnalogy,1,yes,valid,1,3289
3595,VisualAnalogy,1,yes,invalid,1,2584
3595,VisualAnalogy,2,no,valid,1,9162
3595,VisualAnalogy,2,no,valid,1,10449
3595,VisualAnalogy,2,no,valid,1,4443
3595,VisualAnalogy,1,no,valid,1,2496
3595,VisualAnalogy,2,yes,valid,1,5023
3595,VisualAnalogy,2,yes,invalid,1,5066
3595,VisualAnalogy,1,no,valid,1,2619
3595,VisualAnalogy,2,yes,invalid,0,3891
3595,VisualAnalogy,2,yes,invalid,1,2122
3595,VisualAnalogy,1,no,valid,1,1903
3595,VisualAnalogy,1,yes,valid,1,2056
3595,VisualAnalogy,1,yes,invalid,1,3455
3595,VisualAnalogy,1,yes,valid,1,1470
3595,VisualAnalogy,1,yes,invalid,1,1856
3595,VisualAnalogy,2,yes,invalid,1,3711
3595,VisualAnalogy,1,no,valid,1,7649
3595,VisualAnalogy,1,yes,invalid,1,3882
3595,VisualAnalogy,2,no,valid,1,6543
3595,VisualAnalogy,1,yes,invalid,1,2122
3595,VisualAnalogy,2,yes,invalid,1,5198
3595,VisualAnalogy,1,yes,valid,1,6219
3595,VisualAnalogy,2,yes,valid,1,4643
3595,VisualAnalogy,1,yes,valid,1,2368
3595,VisualAnalogy,2,no,valid,1,4231
3595,VisualAnalogy,2,no,valid,1,4402
3595,VisualAnalogy,2,yes,valid,1,2639
3595,VisualAnalogy,1,no,valid,1,4283
3595,VisualAnalogy,1,yes,valid,0,8864
3595,VisualAnalogy,2,yes,invalid,1,3805
3595,VisualAnalogy,2,yes,valid,1,6689
3595,VisualAnalogy,2,yes,valid,0,10909
3595,VisualAnalogy,2,yes,valid,0,9233
3595,VisualAnalogy,1,no,valid,1,3035
3595,VisualAnalogy,1,yes,invalid,1,2631
3595,VisualAnalogy,2,yes,valid,1,7041
3595,VisualAnalogy,1,yes,valid,1,6527
3595,VisualAnalogy,1,yes,invalid,1,2328
3595,VisualAnalogy,1,yes,invalid,1,10003
3595,VisualAnalogy,1,no,valid,1,2738
3595,VisualAnalogy,2,no,valid,1,3793
3595,VisualAnalogy,1,yes,valid,1,3108
3595,VisualAnalogy,2,yes,invalid,1,13982
3595,VisualAnalogy,1,yes,invalid,0,6860
3595,VisualAnalogy,2,yes,invalid,1,3476
3595,VisualAnalogy,2,no,valid,1,5673
3595,VisualAnalogy,2,yes,valid,0,2884
3595,VisualAnalogy,1,yes,valid,1,1680
3595,VisualAnalogy,2,yes,valid,0,10220
3595,VisualAnalogy,2,yes,invalid,0,7384
3595,VisualAnalogy,2,no,valid,1,9580
3595,VisualAnalogy,1,no,valid,1,1384
3595,VisualAnalogy,1,no,valid,1,1513
3595,VisualAnalogy,1,yes,invalid,1,2291
3595,VisualAnalogy,2,yes,valid,1,6122
3595,VisualAnalogy,2,yes,valid,1,9984
3595,VisualAnalogy,2,yes,valid,1,3068
3595,VisualAnalogy,1,no,valid,1,3870
3595,VisualAnalogy,1,no,valid,1,4095
3595,VisualAnalogy,1,yes,valid,1,1567
3595,VisualAnalogy,2,yes,invalid,1,4835
3595,VisualAnalogy,2,yes,invalid,1,1848
3595,VisualAnalogy,1,yes,invalid,1,3703
3595,VisualAnalogy,2,yes,invalid,0,9385
3595,VisualAnalogy,1,yes,valid,1,4558
3595,VisualAnalogy,2,no,valid,1,5691
3595,VisualAnalogy,2,no,valid,1,6347
3595,VisualAnalogy,1,yes,valid,1,1486
3595,VisualAnalogy,2,no,valid,1,3026
3595,VisualAnalogy,1,yes,invalid,1,9287
3595,VisualAnalogy,2,no,valid,1,3800
3595,VisualAnalogy,2,no,valid,1,6893
3595,VisualAnalogy,2,yes,invalid,1,9070
3595,VisualAnalogy,1,yes,invalid,1,2594
3595,VisualAnalogy,1,no,valid,0,9700
3595,VisualAnalogy,2,yes,invalid,1,4136
3595,VisualAnalogy,1,yes,valid,1,5376
3595,VisualAnalogy,1,no,valid,1,3711
3595,VisualAnalogy,2,no,valid,1,5457
3595,VisualAnalogy,2,no,valid,1,3553
3595,VisualAnalogy,2,yes,valid,1,7268
3595,VisualAnalogy,2,yes,invalid,1,4671
3595,VisualAnalogy,2,yes,valid,1,4034
3595,VisualAnalogy,2,yes,valid,1,4036
3595,VisualAnalogy,1,yes,invalid,1,2073
3595,VisualAnalogy,1,no,valid,1,4690
3595,VisualAnalogy,1,yes,valid,1,3898
3595,VisualAnalogy,1,no,valid,1,3058
3595,VisualAnalogy,2,yes,valid,1,3825
3595,VisualAnalogy,1,yes,invalid,0,5099
3595,VisualAnalogy,1,yes,invalid,1,3347
3595,VisualAnalogy,1,no,valid,1,3309
3595,VisualAnalogy,1,yes,valid,1,2975
3595,VisualAnalogy,1,yes,valid,1,2126
3595,VisualAnalogy,2,no,valid,0,1794
3595,VisualAnalogy,1,no,valid,1,3092
3595,VisualAnalogy,1,yes,valid,1,2651
3595,VisualAnalogy,2,yes,valid,1,3818
3595,VisualAnalogy,2,yes,invalid,1,6882
3595,VisualAnalogy,2,no,valid,1,5344
3595,VisualAnalogy,1,yes,valid,0,9323
3595,VisualAnalogy,2,yes,invalid,1,3202
3595,VisualAnalogy,2,yes,valid,1,6221
3595,VisualAnalogy,1,yes,invalid,0,8680
3595,VisualAnalogy,2,yes,invalid,1,11215
3720,VisualAnalogy,2,yes,valid,1,3089
3720,VisualAnalogy,2,yes,invalid,1,3224
3720,VisualAnalogy,1,no,valid,1,2602
3720,VisualAnalogy,2,no,valid,1,2911
3720,VisualAnalogy,2,no,valid,1,3872
3720,VisualAnalogy,2,yes,valid,0,3843
3720,VisualAnalogy,2,yes,valid,1,3199
3720,VisualAnalogy,2,no,valid,1,3115
3720,VisualAnalogy,2,no,valid,1,3224
3720,VisualAnalogy,1,no,valid,0,1658
3720,VisualAnalogy,2,yes,valid,0,3553
3720,VisualAnalogy,2,yes,invalid,0,2419
3720,VisualAnalogy,1,yes,valid,1,1186
3720,VisualAnalogy,2,yes,valid,1,2347
3720,VisualAnalogy,1,yes,valid,1,1325
3720,VisualAnalogy,1,yes,invalid,1,1745
3720,VisualAnalogy,1,yes,invalid,1,2714
3720,VisualAnalogy,1,no,valid,1,2308
3720,VisualAnalogy,1,yes,valid,1,1518
3720,VisualAnalogy,2,yes,invalid,1,2714
3720,VisualAnalogy,2,yes,invalid,1,3412
3720,VisualAnalogy,1,no,valid,1,2123
3720,VisualAnalogy,2,no,valid,1,3600
3720,VisualAnalogy,1,yes,invalid,0,2795
3720,VisualAnalogy,2,yes,invalid,1,5400
3720,VisualAnalogy,2,yes,valid,1,4461
3720,VisualAnalogy,2,yes,invalid,1,1432
3720,VisualAnalogy,1,yes,invalid,0,2033
3720,VisualAnalogy,2,no,valid,0,2259
3720,VisualAnalogy,1,yes,invalid,0,2514
3720,VisualAnalogy,1,yes,valid,1,2084
3720,VisualAnalogy,1,yes,valid,1,3248
3720,VisualAnalogy,1,no,valid,1,2407
3720,VisualAnalogy,1,no,valid,1,2676
3720,VisualAnalogy,1,yes,valid,1,1624
3720,VisualAnalogy,1,yes,invalid,1,2426
3720,VisualAnalogy,1,yes,invalid,1,3115
3720,VisualAnalogy,2,yes,invalid,1,3207
3720,VisualAnalogy,1,yes,valid,1,2007
3720,VisualAnalogy,2,no,valid,1,4243
3720,VisualAnalogy,2,no,valid,1,3904
3720,VisualAnalogy,1,yes,invalid,1,2426
3720,VisualAnalogy,1,no,valid,1,1980
3720,VisualAnalogy,2,no,valid,1,3491
3720,VisualAnalogy,2,yes,invalid,1,3146
3720,VisualAnalogy,2,no,valid,1,3916
3720,VisualAnalogy,1,no,valid,1,2617
3720,VisualAnalogy,1,yes,valid,1,1585
3720,VisualAnalogy,2,no,valid,1,3642
3720,VisualAnalogy,2,yes,valid,1,3438
3720,VisualAnalogy,2,yes,valid,1,3979
3720,VisualAnalogy,1,yes,invalid,1,1794
3720,VisualAnalogy,1,yes,invalid,1,1764
3720,VisualAnalogy,1,yes,invalid,1,2016
3720,VisualAnalogy,1,yes,valid,1,2319
3720,VisualAnalogy,1,no,valid,1,1755
3720,VisualAnalogy,1,no,valid,1,1927
3720,VisualAnalogy,2,yes,invalid,1,3491
3720,VisualAnalogy,1,yes,valid,1,2411
3720,VisualAnalogy,1,yes,valid,1,1898
3720,VisualAnalogy,1,no,valid,1,1777
3720,VisualAnalogy,2,yes,valid,1,3632
3720,VisualAnalogy,2,yes,valid,1,3122
3720,VisualAnalogy,2,yes,valid,1,2830
3720,VisualAnalogy,2,yes,invalid,1,2096
3720,VisualAnalogy,1,yes,valid,1,1919
3720,VisualAnalogy,2,no,valid,1,3019
3720,VisualAnalogy,1,no,valid,1,1746
3720,VisualAnalogy,1,yes,invalid,1,2171
3720,VisualAnalogy,2,yes,invalid,1,2874
3720,VisualAnalogy,2,yes,valid,1,3847
3720,VisualAnalogy,2,yes,invalid,1,4084
3720,VisualAnalogy,1,yes,invalid,1,2444
3720,VisualAnalogy,1,no,valid,1,2096
3720,VisualAnalogy,1,no,valid,1,2271
3720,VisualAnalogy,1,yes,invalid,1,3761
3720,VisualAnalogy,1,yes,valid,1,1598
3720,VisualAnalogy,1,no,valid,1,2121
3720,VisualAnalogy,2,no,valid,1,6029
3720,VisualAnalogy,2,yes,valid,1,4544
3720,VisualAnalogy,2,no,valid,1,3275
3720,VisualAnalogy,2,no,valid,0,4423
3720,VisualAnalogy,1,yes,invalid,1,2794
3720,VisualAnalogy,2,yes,valid,1,4996
3720,VisualAnalogy,1,yes,valid,1,4617
3720,VisualAnalogy,2,yes,invalid,1,2625
3720,VisualAnalogy,1,yes,valid,1,2779
3720,VisualAnalogy,1,yes,invalid,1,2338
3720,VisualAnalogy,2,yes,invalid,1,5041
3720,VisualAnalogy,1,no,valid,1,1982
3720,VisualAnalogy,2,yes,invalid,1,8359
3720,VisualAnalogy,1,yes,invalid,1,1981
3720,VisualAnalogy,2,yes,invalid,0,4503
3720,VisualAnalogy,2,no,valid,1,3417
3720,VisualAnalogy,1,yes,valid,1,2161
3720,VisualAnalogy,2,yes,valid,1,5597
3720,VisualAnalogy,1,yes,valid,1,1435
3720,VisualAnalogy,2,no,valid,1,4132
3720,VisualAnalogy,1,no,valid,0,2428
3720,VisualAnalogy,1,yes,valid,1,1726
3720,VisualAnalogy,2,yes,valid,1,2994
3720,VisualAnalogy,1,no,valid,0,2628
3720,VisualAnalogy,2,yes,valid,1,2941
3720,VisualAnalogy,2,yes,valid,1,3077
3720,VisualAnalogy,2,yes,invalid,1,2825
3720,VisualAnalogy,2,no,valid,1,2730
3720,VisualAnalogy,2,yes,invalid,0,3865
3720,VisualAnalogy,1,yes,invalid,1,2652
3720,VisualAnalogy,1,yes,invalid,1,2264
3720,VisualAnalogy,2,yes,valid,1,3178
3720,VisualAnalogy,1,no,valid,1,2961
3720,VisualAnalogy,2,no,valid,1,2542
3720,VisualAnalogy,2,yes,invalid,1,1896
3720,VisualAnalogy,1,no,valid,1,1646
3720,VisualAnalogy,1,yes,valid,1,2227
3720,VisualAnalogy,1,no,valid,1,1644
3720,VisualAnalogy,1,yes,valid,1,1920
3720,VisualAnalogy,2,yes,valid,1,5260
3720,VisualAnalogy,2,yes,valid,0,3876
3720,VisualAnalogy,1,yes,valid,1,2265
3720,VisualAnalogy,2,yes,valid,1,4186
3720,VisualAnalogy,1,yes,invalid,1,1917
3720,VisualAnalogy,1,yes,invalid,1,1785
3720,VisualAnalogy,2,yes,valid,1,2922
3720,VisualAnalogy,1,yes,invalid,0,2399
3720,VisualAnalogy,2,no,valid,1,2475
3720,VisualAnalogy,1,no,valid,1,1880
3720,VisualAnalogy,2,no,valid,1,3132
3720,VisualAnalogy,2,yes,invalid,1,4875
3720,VisualAnalogy,1,no,valid,1,2088
3720,VisualAnalogy,1,yes,invalid,1,2005
3720,VisualAnalogy,1,yes,invalid,1,3873
3720,VisualAnalogy,1,yes,valid,1,2418
3720,VisualAnalogy,1,yes,valid,1,1889
3720,VisualAnalogy,2,yes,invalid,1,2952
3720,VisualAnalogy,2,no,valid,1,3314
3720,VisualAnalogy,2,yes,invalid,1,2199
3720,VisualAnalogy,2,yes,invalid,0,3659
3720,VisualAnalogy,1,yes,valid,1,2899
3720,VisualAnalogy,1,no,valid,1,1986
3720,VisualAnalogy,2,yes,valid,1,4235
3720,VisualAnalogy,2,yes,invalid,1,4073
3720,VisualAnalogy,2,no,valid,1,4723
3720,VisualAnalogy,2,no,valid,1,6752
3724,VisualAnalogy,1,no,valid,1,3271
3724,VisualAnalogy,2,no,valid,1,7281
3724,VisualAnalogy,2,yes,valid,1,3743
3724,VisualAnalogy,2,yes,invalid,1,4905
3724,VisualAnalogy,2,no,valid,1,5212
3724,VisualAnalogy,1,yes,invalid,0,2876
3724,VisualAnalogy,2,yes,invalid,1,2617
3724,VisualAnalogy,2,yes,invalid,1,2688
3724,VisualAnalogy,1,yes,invalid,0,2964
3724,VisualAnalogy,2,yes,invalid,0,3073
3724,VisualAnalogy,2,no,valid,1,4515
3724,VisualAnalogy,2,yes,valid,0,5512
3724,VisualAnalogy,1,no,valid,1,3538
3724,VisualAnalogy,1,no,valid,1,3538
3724,VisualAnalogy,1,no,valid,1,3073
3724,VisualAnalogy,1,yes,invalid,0,5586
3724,VisualAnalogy,2,no,valid,1,4365
3724,VisualAnalogy,1,yes,valid,1,3874
3724,VisualAnalogy,1,yes,valid,1,3447
3724,VisualAnalogy,1,yes,valid,0,5876
3724,VisualAnalogy,2,no,valid,1,4041
3724,VisualAnalogy,1,yes,valid,0,3806
3724,VisualAnalogy,2,yes,valid,0,4387
3724,VisualAnalogy,1,yes,valid,0,4446
3724,VisualAnalogy,1,yes,invalid,0,3747
3724,VisualAnalogy,1,yes,invalid,0,2077
3724,VisualAnalogy,1,yes,valid,0,5673
3724,VisualAnalogy,1,yes,invalid,1,6484
3724,VisualAnalogy,1,no,valid,1,2802
3724,VisualAnalogy,1,no,valid,0,3646
3724,VisualAnalogy,2,yes,valid,0,3747
3724,VisualAnalogy,2,yes,valid,1,6237
3724,VisualAnalogy,2,no,valid,1,4971
3724,VisualAnalogy,2,yes,valid,1,3675
3724,VisualAnalogy,2,yes,invalid,0,4136
3724,VisualAnalogy,2,yes,invalid,1,2256
3724,VisualAnalogy,2,yes,invalid,0,4407
3724,VisualAnalogy,1,yes,valid,1,3671
3724,VisualAnalogy,2,no,valid,1,6417
3724,VisualAnalogy,1,no,valid,1,2514
3724,VisualAnalogy,1,yes,invalid,1,3299
3724,VisualAnalogy,1,yes,valid,0,3619
3724,VisualAnalogy,2,yes,valid,1,4290
3724,VisualAnalogy,1,yes,invalid,0,5402
3724,VisualAnalogy,1,yes,valid,0,8847
3724,VisualAnalogy,2,yes,invalid,0,4473
3724,VisualAnalogy,2,yes,invalid,1,6787
3724,VisualAnalogy,2,no,valid,1,4206
3724,VisualAnalogy,1,no,valid,1,6051
3724,VisualAnalogy,1,no,valid,1,4764
3724,VisualAnalogy,2,yes,valid,0,2177
3724,VisualAnalogy,1,yes,invalid,0,3072
3724,VisualAnalogy,1,no,valid,1,2082
3724,VisualAnalogy,2,yes,valid,1,4158
3724,VisualAnalogy,1,yes,valid,1,4763
3724,VisualAnalogy,2,no,valid,1,3520
3724,VisualAnalogy,1,no,valid,1,3517
3724,VisualAnalogy,2,yes,valid,0,2042
3724,VisualAnalogy,2,yes,valid,0,3470
3724,VisualAnalogy,1,yes,valid,1,2352
3724,VisualAnalogy,1,yes,invalid,1,3282
3724,VisualAnalogy,1,no,valid,1,2670
3724,VisualAnalogy,2,yes,invalid,0,5151
3724,VisualAnalogy,1,yes,valid,1,5074
3724,VisualAnalogy,1,yes,invalid,0,4743
3724,VisualAnalogy,2,no,valid,1,2218
3724,VisualAnalogy,2,yes,invalid,1,2993
3724,VisualAnalogy,2,no,valid,1,2979
3724,VisualAnalogy,1,yes,invalid,0,1346
3724,VisualAnalogy,2,yes,invalid,1,4315
3724,VisualAnalogy,2,no,valid,1,4472
3724,VisualAnalogy,2,yes,valid,0,1971
3724,VisualAnalogy,1,yes,invalid,0,1975
3724,VisualAnalogy,1,no,valid,0,3918
3724,VisualAnalogy,2,yes,valid,0,6553
3724,VisualAnalogy,2,no,valid,0,7463
3724,VisualAnalogy,1,yes,valid,1,3323
3724,VisualAnalogy,1,yes,invalid,1,4944
3724,VisualAnalogy,1,no,valid,1,2746
3724,VisualAnalogy,2,no,valid,1,4140
3724,VisualAnalogy,2,yes,invalid,1,7396
3724,VisualAnalogy,1,yes,valid,1,3002
3724,VisualAnalogy,1,yes,valid,1,2494
3724,VisualAnalogy,2,yes,valid,0,3197
3724,VisualAnalogy,1,no,valid,1,2762
3724,VisualAnalogy,1,yes,valid,1,5199
3724,VisualAnalogy,2,yes,invalid,0,5692
3724,VisualAnalogy,2,no,valid,1,3916
3724,VisualAnalogy,2,yes,invalid,1,3433
3724,VisualAnalogy,2,yes,invalid,1,3091
3724,VisualAnalogy,2,yes,valid,1,3258
3724,VisualAnalogy,2,yes,valid,0,6786
3724,VisualAnalogy,1,no,valid,1,4349
3724,VisualAnalogy,1,yes,invalid,1,4127
3724,VisualAnalogy,1,no,valid,1,2772
3724,VisualAnalogy,1,yes,invalid,1,3707
3724,VisualAnalogy,2,no,valid,1,2558
3724,VisualAnalogy,2,no,valid,1,2570
3724,VisualAnalogy,2,yes,valid,0,5977
3724,VisualAnalogy,2,yes,valid,1,5121
3724,VisualAnalogy,2,yes,invalid,0,5343
3724,VisualAnalogy,1,yes,valid,1,4473
3724,VisualAnalogy,1,yes,invalid,1,579
3724,VisualAnalogy,2,yes,invalid,1,3841
3724,VisualAnalogy,1,yes,valid,1,4366
3724,VisualAnalogy,1,no,valid,1,1203
3724,VisualAnalogy,1,yes,invalid,1,2079
3724,VisualAnalogy,2,no,valid,1,1803
3724,VisualAnalogy,2,no,valid,0,6235
3724,VisualAnalogy,1,no,valid,1,4105
3724,VisualAnalogy,1,yes,invalid,1,3707
3724,VisualAnalogy,2,no,valid,1,1790
3724,VisualAnalogy,1,yes,invalid,1,4047
3724,VisualAnalogy,1,yes,valid,1,3412
3724,VisualAnalogy,2,yes,valid,1,2827
3724,VisualAnalogy,2,yes,valid,1,7405
3724,VisualAnalogy,1,yes,valid,1,2643
3724,VisualAnalogy,1,no,valid,1,2336
3724,VisualAnalogy,1,yes,valid,0,4527
3724,VisualAnalogy,2,no,valid,1,3892
3724,VisualAnalogy,1,yes,invalid,0,6571
3724,VisualAnalogy,2,yes,valid,1,3500
3724,VisualAnalogy,2,yes,invalid,1,4195
3724,VisualAnalogy,2,no,valid,1,1928
3724,VisualAnalogy,2,no,valid,1,2404
3724,VisualAnalogy,1,yes,invalid,0,1984
3724,VisualAnalogy,1,yes,valid,1,2570
3724,VisualAnalogy,1,no,valid,1,1017
3724,VisualAnalogy,2,yes,invalid,0,1215
3724,VisualAnalogy,2,yes,valid,1,2686
3724,VisualAnalogy,1,yes,invalid,1,2610
3724,VisualAnalogy,1,no,valid,1,1865
3724,VisualAnalogy,2,yes,valid,1,3499
3724,VisualAnalogy,2,no,valid,1,3410
3724,VisualAnalogy,2,yes,invalid,1,2858
3724,VisualAnalogy,1,no,valid,1,3009
3724,VisualAnalogy,1,no,valid,1,1432
3724,VisualAnalogy,2,yes,invalid,1,2513
3724,VisualAnalogy,1,yes,valid,1,2739
3724,VisualAnalogy,2,yes,valid,1,2690
3724,VisualAnalogy,1,yes,invalid,1,3641
3724,VisualAnalogy,2,yes,invalid,0,4974
3724,VisualAnalogy,1,yes,valid,1,2014
3724,VisualAnalogy,2,yes,invalid,0,3645
3897,VisualAnalogy,2,no,valid,1,3538
3897,VisualAnalogy,2,yes,invalid,1,3554
3897,VisualAnalogy,1,yes,invalid,0,3636
3897,VisualAnalogy,1,yes,invalid,1,1737
3897,VisualAnalogy,1,no,valid,0,3087
3897,VisualAnalogy,1,yes,invalid,1,1796
3897,VisualAnalogy,2,yes,valid,1,5416
3897,VisualAnalogy,1,yes,valid,1,3696
3897,VisualAnalogy,1,no,valid,1,2304
3897,VisualAnalogy,1,no,valid,1,2905
3897,VisualAnalogy,1,yes,invalid,1,1819
3897,VisualAnalogy,2,no,valid,1,3362
3897,VisualAnalogy,2,yes,invalid,1,1710
3897,VisualAnalogy,2,yes,valid,1,4767
3897,VisualAnalogy,2,yes,valid,1,3319
3897,VisualAnalogy,2,yes,invalid,1,6316
3897,VisualAnalogy,2,no,valid,1,4554
3897,VisualAnalogy,2,no,valid,1,4567
3897,VisualAnalogy,2,yes,invalid,1,2964
3897,VisualAnalogy,1,no,valid,1,1648
3897,VisualAnalogy,1,yes,invalid,1,1719
3897,VisualAnalogy,2,yes,valid,1,4987
3897,VisualAnalogy,2,yes,invalid,1,5374
3897,VisualAnalogy,1,yes,valid,1,2302
3897,VisualAnalogy,1,yes,valid,1,1400
3897,VisualAnalogy,1,no,valid,1,3724
3897,VisualAnalogy,1,yes,valid,1,2497
3897,VisualAnalogy,1,yes,valid,1,1776
3897,VisualAnalogy,1,yes,valid,1,1630
3897,VisualAnalogy,2,no,valid,1,2304
3897,VisualAnalogy,2,yes,invalid,1,3209
3897,VisualAnalogy,2,no,valid,1,3705
3897,VisualAnalogy,1,yes,invalid,1,1499
3897,VisualAnalogy,2,yes,valid,1,2834
3897,VisualAnalogy,2,yes,valid,0,4483
3897,VisualAnalogy,1,no,valid,1,1409
3897,VisualAnalogy,1,yes,valid,1,2555
3897,VisualAnalogy,2,yes,invalid,0,5029
3897,VisualAnalogy,1,yes,invalid,1,2895
3897,VisualAnalogy,1,yes,valid,1,2493
3897,VisualAnalogy,1,no,valid,1,2173
3897,VisualAnalogy,2,no,valid,1,2859
3897,VisualAnalogy,1,no,valid,1,1571
3897,VisualAnalogy,2,no,valid,1,2329
3897,VisualAnalogy,1,no,valid,1,4008
3897,VisualAnalogy,1,yes,invalid,1,4008
3897,VisualAnalogy,1,yes,valid,1,3032
3897,VisualAnalogy,1,yes,valid,1,2305
3897,VisualAnalogy,1,no,valid,1,2043
3897,VisualAnalogy,2,yes,valid,1,2927
3897,VisualAnalogy,1,yes,invalid,1,4852
3897,VisualAnalogy,1,yes,invalid,0,2476
3897,VisualAnalogy,1,no,valid,1,1128
3897,VisualAnalogy,2,yes,invalid,1,3588
3897,VisualAnalogy,2,no,valid,1,2750
3897,VisualAnalogy,1,yes,invalid,1,2448
3897,VisualAnalogy,2,yes,invalid,1,4087
3897,VisualAnalogy,1,yes,invalid,1,2260
3897,VisualAnalogy,2,yes,valid,1,6099
3897,VisualAnalogy,2,yes,invalid,1,4803
3897,VisualAnalogy,1,yes,valid,1,3025
3897,VisualAnalogy,2,no,valid,1,3562
3897,VisualAnalogy,2,yes,invalid,1,4495
3897,VisualAnalogy,2,yes,valid,1,4031
3897,VisualAnalogy,2,yes,invalid,1,3313
3897,VisualAnalogy,2,yes,valid,1,3139
3897,VisualAnalogy,2,no,valid,1,3955
3897,VisualAnalogy,1,no,valid,1,1304
3897,VisualAnalogy,2,no,valid,1,3385
3897,VisualAnalogy,2,yes,valid,0,2570
3897,VisualAnalogy,2,yes,valid,1,3353
3897,VisualAnalogy,1,yes,valid,1,1763
3897,VisualAnalogy,1,no,valid,1,1673
3897,VisualAnalogy,2,yes,valid,1,2691
3897,VisualAnalogy,2,no,valid,1,2490
3897,VisualAnalogy,2,yes,valid,1,2249
3897,VisualAnalogy,1,yes,valid,1,1672
3897,VisualAnalogy,1,no,valid,1,1857
3897,VisualAnalogy,1,no,valid,1,1760
3897,VisualAnalogy,2,yes,invalid,1,2300
3897,VisualAnalogy,2,no,valid,1,5475
3897,VisualAnalogy,1,yes,valid,1,2009
3897,VisualAnalogy,2,yes,valid,1,2968
3897,VisualAnalogy,2,no,valid,1,3860
3897,VisualAnalogy,1,yes,invalid,1,3172
3897,VisualAnalogy,2,yes,invalid,1,5403
3897,VisualAnalogy,1,yes,invalid,1,3312
3897,VisualAnalogy,2,yes,invalid,1,3586
3897,VisualAnalogy,1,no,valid,1,1757
3897,VisualAnalogy,1,yes,valid,1,2745
3897,VisualAnalogy,1,yes,invalid,1,2539
3897,VisualAnalogy,2,yes,valid,1,3250
3897,VisualAnalogy,2,yes,valid,1,3081
3897,VisualAnalogy,2,no,valid,1,3310
3897,VisualAnalogy,2,yes,invalid,0,5056
3897,VisualAnalogy,2,no,valid,1,3631
3897,VisualAnalogy,2,no,valid,1,3361
3897,VisualAnalogy,1,no,valid,1,1933
3897,VisualAnalogy,1,no,valid,1,2076
3897,VisualAnalogy,1,yes,valid,1,1368
3897,VisualAnalogy,1,yes,invalid,1,2375
3897,VisualAnalogy,2,yes,invalid,1,2542
3897,VisualAnalogy,1,yes,valid,1,1576
3897,VisualAnalogy,1,yes,valid,1,1807
3897,VisualAnalogy,1,yes,invalid,1,2435
3897,VisualAnalogy,1,yes,invalid,0,1863
3897,VisualAnalogy,2,yes,invalid,1,2857
3897,VisualAnalogy,2,yes,valid,1,3328
3897,VisualAnalogy,2,no,valid,1,2955
3897,VisualAnalogy,2,yes,valid,1,2935
3897,VisualAnalogy,1,yes,invalid,1,1694
3897,VisualAnalogy,1,yes,valid,1,1597
3897,VisualAnalogy,2,yes,valid,0,2969
3897,VisualAnalogy,1,no,valid,1,2456
3897,VisualAnalogy,2,yes,invalid,1,3615
3897,VisualAnalogy,2,yes,invalid,1,6415
3897,VisualAnalogy,1,no,valid,1,1695
3897,VisualAnalogy,1,yes,valid,1,2974
3897,VisualAnalogy,1,no,valid,1,1533
3897,VisualAnalogy,1,no,valid,1,1884
3897,VisualAnalogy,1,yes,invalid,1,3408
3897,VisualAnalogy,2,yes,valid,1,3368
3897,VisualAnalogy,1,yes,invalid,1,2388
3897,VisualAnalogy,2,yes,valid,1,3405
3897,VisualAnalogy,2,yes,invalid,1,5458
3897,VisualAnalogy,1,no,valid,1,1426
3897,VisualAnalogy,1,yes,valid,1,1595
3897,VisualAnalogy,2,no,valid,1,3191
3897,VisualAnalogy,1,yes,valid,1,1889
3897,VisualAnalogy,2,yes,invalid,0,1592
3897,VisualAnalogy,2,yes,invalid,1,1570
3897,VisualAnalogy,2,no,valid,1,3176
3897,VisualAnalogy,2,no,valid,1,4496
3897,VisualAnalogy,1,yes,valid,1,1919
3897,VisualAnalogy,1,no,valid,1,1804
3897,VisualAnalogy,2,yes,invalid,1,1856
3897,VisualAnalogy,1,yes,valid,0,2654
3897,VisualAnalogy,1,yes,invalid,0,1918
3897,VisualAnalogy,1,yes,invalid,1,4330
